
                       be used for evaluation purposes
12-Jul-2019 20:30
                       _______________________________

                       P E A K     F I T     R E P O R T
                       _______________________________

 Spectrum file Analysed: AL02282019_Fe-01_10cm_room131.Ch 
 Sample Title : Fe-01-L, p-10                                    

 Spectrum saved on 28-Feb-2019 at 19:13    Collected on 28-Feb-2019 at  8:05
 Sample  Taken  on 28-Feb-2019 at  8:05    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on 12-Jul-2019 at 17:02
            Peak Shape Calibration Performed on 12-Jul-2019 at 17:38

 

   Datetime:  28-Feb-2019   8:05
   Live:      3601.00 
   Mass:      
   Shelf:     
   Detector:      1


   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           

 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

 2037.0 10841.9   2.72    21.1    1.30      5519    3.1   1.5328e+00    3.1      474
 2089.2 11119.8   3.04     4.3    1.54      1386    9.1   3.8484e-01    9.1      521
 2115.5 11259.6   3.07     3.5    1.01       293   31.3   8.1272e-02   31.3      487
 2146.6 11425.3   3.10     3.6    0.96       343   26.3   9.5279e-02   26.3      456
 2180.3 11604.3   2.79    10.1    1.21      1757    6.8   4.8790e-01    6.8      463
 2215.6 11792.5   3.17     4.1    0.79       330   28.1   9.1624e-02   28.1      457
 2233.4 11887.1   3.19     3.6    1.07       481   21.0   1.3344e-01   21.0      519
 2252.9 11991.0   3.21     3.3    0.99       233   38.8   6.4596e-02   38.8      528
 2372.0 12624.7   3.33     8.1    0.88       865   12.7   2.4010e-01   12.7      556
 2601.4 13845.8   3.03!   29.3    3.17      9907    2.5   2.7511e+00    2.5      183
 2693.5 14335.9   3.65     4.1    1.15       447   17.3   1.2401e-01   17.3      211
 2745.2 14611.2   3.70     4.8    1.19       864   10.5   2.4001e-01   10.5      279
 2757.2 14674.8   3.72     3.7    1.19       234   35.1   6.4907e-02   35.1      288
 2875.1 15302.2   3.84     3.6    0.94       274   27.1   7.6119e-02   27.1      254
 2942.4 15660.4   3.91     3.7    1.08       284   27.4   7.8974e-02   27.4      285
 3013.0 16036.2   3.98     6.1    1.21       807    9.3   2.2415e-01    9.3      178
 3026.1 16106.3   3.99     3.3    1.21       304   17.6   8.4487e-02   17.6      178

 ! indicates the Iterative Peak Width fitting reached a limiting value.
