
                       be used for evaluation purposes
 5-Apr-2019 16:39
                       _______________________________

                       P E A K     F I T     R E P O R T
                       _______________________________

 Spectrum file Analysed: BO20190206_Eu152_60cm_room131.Ch 
 Sample Title : Cs137                                            

 Spectrum saved on  6-Feb-2019 at 11:47    Collected on  5-Feb-2019 at 19:14
 Sample  Taken  on  5-Feb-2019 at 19:14    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  7-Mar-2019 at 14:38
            Peak Shape Calibration Performed on  7-Mar-2019 at 14:40

 

   Datetime:   5-Feb-2019  19:14
   Live:      55857.0 
   Mass:      
   Shelf:     
   Detector:      1


   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           

 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

 1293.8  6886.1   2.37     3.4    1.02       171   46.4   3.0547e-03   46.4      444
 1300.0  6919.3   2.38    15.7    1.02      2334    5.0   4.1782e-02    5.0      464
 1378.9  7339.0   2.50     4.1    0.87       221   30.5   3.9519e-03   30.5      281
 1409.0  7499.2   2.49    59.4    1.62     28381    1.3   5.0810e-01    1.3      230
 1458.9  7765.1   2.52     5.1    1.38       766   12.7   1.3711e-02   12.7      189
 1461.8  7780.5   2.52    28.5    1.38      7147    2.9   1.2796e-01    2.9      181
 1510.4  8038.9   2.65     5.0    0.95       129   40.0   2.3171e-03   40.0      151
 1529.1  8138.8   2.68     4.7    0.99       335   18.1   6.0041e-03   18.1      147
 1589.4  8459.6   2.75     4.5    1.15       124   47.3   2.2125e-03   47.3      189
 1730.5  9210.4   2.91     5.1    1.04       176   27.0   3.1571e-03   27.0       97
 1765.6  9397.5   2.95     8.4    1.01       811    8.5   1.4519e-02    8.5      113
 1849.0  9841.0   3.05     3.9    0.98       142   29.7   2.5482e-03   29.7       74
 2104.6 11201.5   3.35     3.6    1.14       169   27.8   3.0325e-03   27.8       92
 2205.4 11738.3   3.47     5.4    0.97       251   18.5   4.5008e-03   18.5       69
 2448.9 13033.9   3.76     3.6    0.97        80   44.8   1.4368e-03   44.8       62
 2616.1 13923.7   3.91    12.8    1.33      1322    5.8   2.3659e-02    5.8       34

 ! indicates the Iterative Peak Width fitting reached a limiting value.
