
                       be used for evaluation purposes
 5-Apr-2019 16:35
                       _______________________________

                       P E A K     F I T     R E P O R T
                       _______________________________

 Spectrum file Analysed: BL20190207_Eu152_50cm_room131.Ch 
 Sample Title : Cs137                                            

 Spectrum saved on  7-Feb-2019 at 11:39    Collected on  6-Feb-2019 at 16:39
 Sample  Taken  on  6-Feb-2019 at 16:39    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on  7-Mar-2019 at 14:38
            Peak Shape Calibration Performed on  7-Mar-2019 at 14:40

 

   Datetime:   6-Feb-2019  16:39
   Live:      64651.0 
   Mass:      
   Shelf:     
   Detector:      1


   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           

 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

 1238.8  6593.5   2.33     3.5    1.11       399   26.9   6.1720e-03   26.9     1175
 1250.7  6656.9   2.35     4.2    1.11       395   26.8   6.1044e-03   26.8     1124
 1275.3  6787.7   2.38     8.3    1.19       568   20.5   8.7804e-03   20.5      831
 1293.7  6885.5   2.43     3.5    1.22       284   33.9   4.3958e-03   33.9      607
 1299.9  6919.0   2.44    20.8    1.22      3864    4.2   5.9770e-02    4.2      634
 1378.6  7337.6   2.50     4.6    0.87       245   31.1   3.7954e-03   31.1      355
 1408.9  7498.8   2.49    75.7    2.31     46844    1.1   7.2457e-01    1.1      229
 1458.7  7763.7   2.46     7.7    1.18      1249    7.9   1.9319e-02    7.9      191
 1461.8  7780.3   2.46    31.7    1.18      8220    2.2   1.2715e-01    2.2      191
 1509.9  8036.3   2.65     3.5    1.27       130   45.3   2.0037e-03   45.3      190
 1529.1  8138.9   2.68     7.1    0.84       535   12.3   8.2825e-03   12.3      169
 1622.0  8632.9   2.79     3.5    0.97        88   48.2   1.3651e-03   48.2      139
 1631.7  8684.9   2.80     3.4    0.97        79   56.3   1.2152e-03   56.3      139
 1730.5  9210.3   2.91     4.0    1.10       218   22.6   3.3729e-03   22.6       96
 1765.5  9397.0   2.89    10.7    0.93       961    7.8   1.4868e-02    7.8      125
 1848.5  9838.7   3.05     4.9    0.83       171   27.6   2.6442e-03   27.6      102
 2104.4 11200.6   3.35     3.7    0.87       160   24.2   2.4789e-03   24.2       92
 2119.5 11280.8   3.37     3.4    0.87        80   43.9   1.2342e-03   43.9       95
 2205.4 11738.1   3.47     6.4    0.92       307   17.5   4.7435e-03   17.5       90
 2615.9 13922.8   3.81    13.2    1.16      1415    5.7   2.1879e-02    5.7       47

 ! indicates the Iterative Peak Width fitting reached a limiting value.
